"Date","Permit Number","Permit Type","Description","Status","Address",
"11/12/2019","20191127852","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","63 TUDOR ST, PORT CHARLOTTE FL 33954",
"11/11/2019","20191127833","Res Pool Heat Pump","Installing new pool heater BUT hooking up to existing electric installed when house and pool was built in 2018.","Closed","15680 MELPORT CIR, PORT CHARLOTTE FL 33981",
"11/11/2019","20191127756","Res Pool Heat Pump","Install new pool heater","Closed","15475 VISCOUNT CIR, PORT CHARLOTTE FL 33981",
"11/08/2019","20191127682","Res Pool Heat Pump","Customer provided electric heat pump","Closed","45 ANNAPOLIS LN, ROTONDA WEST FL 33947",
"11/08/2019","20191127655","Res Pool Heat Pump","Customer provided heat pump","Closed","2200 PELLAM BLVD, PORT CHARLOTTE FL 33948",
"11/07/2019","20191127627","Res Pool Heat Pump","REPLACE SWIMMING POOL HEAT PUMP","Closed","27120 FORMOSA DR, PUNTA GORDA FL 33983",
"11/07/2019","20191127626","Res Pool Heat Pump","INSTALL SWIMMING POOL HEAT PUMP","Closed","286 GOYA CT, PUNTA GORDA FL 33983",
"11/06/2019","20191127508","Res Pool Heat Pump","replacing old existing residential pool heat pump with new heat pump","Closed","89 PINEHURST CT, ROTONDA WEST FL 33947",
"11/06/2019","20191127501","Res Pool Heat Pump","Customer provided electric heat pump","Closed","582 AZALEA DR, PORT CHARLOTTE FL 33952",
"11/06/2019","20191127500","Res Pool Heat Pump","Pool heat pump install","Closed","41 BUNKER RD, ROTONDA WEST FL 33947",
"11/06/2019","20191127499","Res Pool Heat Pump","Install New pool heat pump.Electric provided by others","Closed","4034 CAPE HAZE DR, ROTONDA WEST FL 33947",
"11/05/2019","20191127388","Res Pool Heat Pump","Install Residential Pool Heat Pump.","Closed","13575 FORESMAN BLVD, PORT CHARLOTTE FL 33981",
"11/05/2019","20191127291","Res Pool Heat Pump","Adding New 115,000 BTU Pool Heater And Running Electric For it","Closed","23 OAKLAND HILLS CT, ROTONDA WEST FL 33947",
"11/05/2019","20191127287","Res Pool Heat Pump","Adding New 135,000 BTU Pool Heater And Running Electric For it","Closed","245 MARINER LN, ROTONDA WEST FL 33947",
"11/05/2019","20191127286","Res Pool Heat Pump","Install Heat Pump","Closed","284 ALLWORTHY ST, PORT CHARLOTTE FL 33954",
"11/04/2019","20191127245","Res Pool Heat Pump","Customer provided electric heat pump","Closed","95 SEASONS DR, PUNTA GORDA FL 33983",
"11/04/2019","20191127239","Res Pool Heat Pump","Customer provided electric heat pump","Closed","25019 PURPLE EMPEROR WAY, PUNTA GORDA FL 33955",
"11/04/2019","20191127237","Res Pool Heat Pump","Customer provided electric heat pump","Closed","790 JARVIS ST, PORT CHARLOTTE FL 33948",
"11/01/2019","20191127058","Res Pool Heat Pump","Remove old pool heater and install new in the same place.","Closed","18058 LAKE WORTH BLVD, PORT CHARLOTTE FL 33948",
"10/30/2019","20191026904","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","4502 MEAGER CIR, PORT CHARLOTTE FL 33948",
"10/30/2019","20191026815","Res Pool Heat Pump","INSTALL NEW HEAT PUMP","Closed","17399 HARRIS AVE, PORT CHARLOTTE FL 33948",
"10/30/2019","20191026808","Res Pool Heat Pump","Install new pool heater","Closed","141 ISLAND CT, ROTONDA WEST FL 33947",
"10/29/2019","20191026719","Res Pool Heat Pump","Install heat pump","Closed","542 PRESQUE ISLE DR, PORT CHARLOTTE FL 33954",
"10/29/2019","20191026713","Res Pool Heat Pump","Customer provided heat pump","Closed","319 YORKSHIRE ST, PORT CHARLOTTE FL 33954",
"10/29/2019","20191026711","Res Pool Heat Pump","install pool heat pump","Closed","14 MOORING PL, PLACIDA FL 33946",
"10/28/2019","20191026655","Res Pool Heat Pump","WIRE IN HEAT PUMP FOR POOL","Closed","93 MOLLENDO ST, PUNTA GORDA FL 33983",
"10/28/2019","20191026647","Res Pool Heat Pump","Replace old pool heater with new pool heat pump.Old heater was already removed","Closed","15369 VISALIA RD, PORT CHARLOTTE FL 33981",
"10/25/2019","20191026514","Res Pool Heat Pump","Pool Heat Pump","Closed","3517 PEACE RIVER DR, PUNTA GORDA FL 33983",
"10/24/2019","20191026474","Res Pool Heat Pump","Customer provided heat pump","Closed","12049 CLARENDON AVE, PORT CHARLOTTE FL 33981",
"10/24/2019","20191026424","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","134 CABANA WAY, ROTONDA WEST FL 33947",
"10/23/2019","20191026351","Res Pool Heat Pump","REPLACE POOL HEATER","Closed","90 SANTAREM CIR, PUNTA GORDA FL 33983",
"10/22/2019","20191026214","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","8407 DAFOE ST, PORT CHARLOTTE FL 33981",
"10/21/2019","20191026036","Res Pool Heat Pump","Customer provided electric heat pump","Closed","2470 PEBBLE CREEK PL, PORT CHARLOTTE FL 33948",
"10/21/2019","20191026016","Res Pool Heat Pump","Customer provided electric heat pump","Closed","26183 TOCANTINS CT, PUNTA GORDA FL 33983",
"10/18/2019","20191025970","Res Pool Heat Pump","Pool Heat Pump","Closed","13702 BEGONIA CIR, PORT CHARLOTTE FL 33981",
"10/18/2019","20191025878","Res Pool Heat Pump","Replace non-operative residential pool heater.","Closed","23114 AMBASSADOR AVE, PORT CHARLOTTE FL 33954",
"10/17/2019","20191025865","Res Pool Heat Pump","Removed old pool heater and installed new in the same place.","Closed","232 COBLENTZ ST, PORT CHARLOTTE FL 33954",
"10/17/2019","20191025864","Res Pool Heat Pump","Remove old pool heater and install new in the same place.","Closed","23 TEE VIEW PL, ROTONDA WEST FL 33947",
"10/16/2019","20191025696","Res Pool Heat Pump","Built Right 115 BTU Heat Pump","Closed","15252 ALSASK CIR, PORT CHARLOTTE FL 33981",
"10/16/2019","20191025675","Res Pool Heat Pump","Customer provided electric heat pump","Closed","2981 ROCK CREEK DR, PORT CHARLOTTE FL 33948",
"10/16/2019","20191025668","Res Pool Heat Pump","REPLACE HEAT PUMP TO SWIMMING POOL","Closed","6415 CONISTON ST, PORT CHARLOTTE FL 33981",
"10/14/2019","20191025432","Res Pool Heat Pump","Install new pool heat pump. 115,000 BTU system. Electric work to be done by Steve LaSalle.","Closed","1510 KEDRON LN, PUNTA GORDA FL 33983",
"10/14/2019","20191025430","Res Pool Heat Pump","Remove old pool heater and install new in the same place.","Closed","56 LONG MEADOW CT, ROTONDA WEST FL 33947",
"10/14/2019","20191025359","Res Pool Heat Pump","Customer provided heat pump replacement","Closed","5235 EARLY TER, PORT CHARLOTTE FL 33981",
"10/14/2019","20191025356","Res Pool Heat Pump","Customer provided heat pump replacement","Closed","19 SPORTSMAN WAY, ROTONDA WEST FL 33947",
"10/14/2019","20191025353","Res Pool Heat Pump","110k BTU Heat pump","Closed","13157 RIDGELY CIR, PORT CHARLOTTE FL 33981",
"10/14/2019","20191025351","Res Pool Heat Pump","Customer provided electric heat pump","Expired","588 SAN AMBROSIO ST, PUNTA GORDA FL 33983",
"10/14/2019","20191025350","Res Pool Heat Pump","Customer provided heat pump","Closed","3124 SEAFARER DR, PUNTA GORDA FL 33983",
"10/14/2019","20191025349","Res Pool Heat Pump","Customer provided electric heat pump","Closed","13156 DODDS CT, PORT CHARLOTTE FL 33953",
"10/11/2019","20191025190","Res Pool Heat Pump","Customer provided heat pump","Closed","329 ROTONDA CIR, ROTONDA WEST FL 33947",
"10/10/2019","20191025180","Res Pool Heat Pump","INSTALL A NEW POOL HEAT PUMP","Closed","105 GREEN DOLPHIN DR, PLACIDA FL 33946",
"10/10/2019","20191025171","Res Pool Heat Pump","Pool heater change out same for same","Closed","15650 VISCOUNT CIR, PORT CHARLOTTE FL 33981",
"10/10/2019","20191025129","Res Pool Heat Pump","Customer provided electric heat pump","Closed","7122 PLANTATION ST, ENGLEWOOD FL 34224",
"10/09/2019","20191025081","Res Pool Heat Pump","Swimming Pool Heat Pump Built Right Pool Heat Pump 115,000 BTU","Closed","15698 VISCOUNT CIR, PORT CHARLOTTE FL 33981",
"10/09/2019","20191025040","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","10555 POUGHKEEPSIE CIR, PORT CHARLOTTE FL 33981",
"10/09/2019","20191025029","Res Pool Heat Pump","installing Air Source Pool Heat Pump.","Closed","481 ROTONDA CIR, ROTONDA WEST FL 33947",
"10/09/2019","20191025017","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","16493 TONAWANDA DR, PUNTA GORDA FL 33955",
"10/08/2019","20191024932","Res Pool Heat Pump","Customer provided electric heat pump replacement","Closed","102 TOURNAMENT RD, ROTONDA WEST FL 33947",
"10/08/2019","20191024929","Res Pool Heat Pump","Customer provided heat pump","Closed","191 APPIAN ST, PORT CHARLOTTE FL 33954",
"10/08/2019","20191024926","Res Pool Heat Pump","Install a Gulfstream, 110k BTU Heat pump","Closed","7186 BARGELLO ST, ENGLEWOOD FL 34224",
"10/07/2019","20191024858","Res Pool Heat Pump","INSTALL BUILT RIGHT POOL ELECTRIC HEAT PUMP-BR115XW","Closed","13571 ROMFORD AVE, PORT CHARLOTTE FL 33981",
"10/07/2019","20191024848","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","269 WEST PINE VALLEY LN, ROTONDA WEST FL 33947",
"10/07/2019","20191024845","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","29 BUNKER RD, ROTONDA WEST FL 33947",
"10/07/2019","20191024801","Res Pool Heat Pump","Install a new Pool heat pump","Closed","284 ORLANDO BLVD, PORT CHARLOTTE FL 33954",
"10/04/2019","20191024688","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","2204 CANNOLOT BLVD, PORT CHARLOTTE FL 33948",
"10/04/2019","20191024665","Res Pool Heat Pump","Customer provide heat pump","Closed","128 JADE ST, ROTONDA WEST FL 33947",
"10/03/2019","20191024644","Res Pool Heat Pump","INSTALL SWIMMING POOL HEAT PUMP","Closed","2223 HAMBURG LN, PUNTA GORDA FL 33983",
"10/03/2019","20191024641","Res Pool Heat Pump","REPLACING CURRENT POOL HEATER WITH A NEW UNIT","Closed","154 CUIABA DR, PUNTA GORDA FL 33983",
"10/03/2019","20191024632","Res Pool Heat Pump","Customer provided heat pump","Closed","91 LONG MEADOW PL, ROTONDA WEST FL 33947",
"10/03/2019","20191024614","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","72 MANIZAKS AVE, PUNTA GORDA FL 33983",
"10/03/2019","20191024537","Res Pool Heat Pump","INSTALL NEW POOL HEAT PUMP","Closed","19094 HELENA AVE, PORT CHARLOTTE FL 33948",
"10/02/2019","20191024432","Res Pool Heat Pump","Heat pump replacement","Closed","10410 YACHT BASIN DR, PLACIDA FL 33946",
"10/01/2019","20191024324","Res Pool Heat Pump","Pool Heat pump","Closed","27890 ARROWHEAD CIR, PUNTA GORDA FL 33982",
"09/30/2019","20190924215","Res Pool Heat Pump","Customer provide heat pump","Closed","98 SEASONS DR, PUNTA GORDA FL 33983",
"09/30/2019","20190924211","Res Pool Heat Pump","REPLACE HEAT PUMP TO POOL","Closed","25239 DERRINGER RD, PUNTA GORDA FL 33983",
"09/30/2019","20190924193","Res Pool Heat Pump","Customer provided heat pump","Closed","18862 ACKERMAN AVE, PORT CHARLOTTE FL 33948",
"09/30/2019","20190924191","Res Pool Heat Pump","Customer provided heat pump","Closed","120 SPORTSMAN RD, ROTONDA WEST FL 33947",
"09/27/2019","20190924121","Res Pool Heat Pump","Pool Heat Pump","Closed","23151 TURNBULL AVE, PORT CHARLOTTE FL 33954",
"09/27/2019","20190924102","Res Pool Heat Pump","REPLACE EXISTING HEAT PUMP","Closed","22309 COLUMBUS AVE, PORT CHARLOTTE FL 33954",
"09/27/2019","20190924101","Res Pool Heat Pump","INSTALL NEW HEAT PUMP","Closed","330 DOLPHIN PKWY, PUNTA GORDA FL 33950",
"09/27/2019","20190924100","Res Pool Heat Pump","INSTALL NEW HEAT PUMP","Closed","1534 ULTRAMARINE LN, PUNTA GORDA FL 33983",
"09/26/2019","20190924025","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","86 FAIRWAY RD, ROTONDA WEST FL 33947",
"09/26/2019","20190924022","Res Pool Heat Pump","INSTALL SWIMMING POOL HEAT PUMP","Closed","88 NORMAN ST, PORT CHARLOTTE FL 33954",
"09/26/2019","20190924021","Res Pool Heat Pump","REPLACE SWIMMING POOL HEAT PUMP","Closed","26154 RAMPART BLVD, PUNTA GORDA FL 33983",
"09/26/2019","20190924000","Res Pool Heat Pump","Customer provided electric heat pump","Closed","121 REVERE ST, PORT CHARLOTTE FL 33952",
"09/25/2019","20190923919","Res Pool Heat Pump","Addring New 135,000BTU Pool Heater And Running Electric For It","Closed","37 SPORTSMAN CIR, ROTONDA WEST FL 33947",
"09/25/2019","20190923862","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","18512 KULDIN AVE, PORT CHARLOTTE FL 33948",
"09/24/2019","20190923772","Res Pool Heat Pump","Install new pool pump heater.","Closed","5283 EARLY TER, PORT CHARLOTTE FL 33981",
"09/23/2019","20190923755","Res Pool Heat Pump","Installing a Built Right 105XW Electric Heater","Closed","47 BUNKER LN, ROTONDA WEST FL 33947",
"09/23/2019","20190923681","Res Pool Heat Pump","Installation of pool heat pump plumbing","Closed","108 CORY ST, PORT CHARLOTTE FL 33953",
"09/23/2019","20190923567","Res Pool Heat Pump","replace pool heat pump","Closed","498 ROTONDA CIR, ROTONDA WEST FL 33947",
"09/20/2019","20190923501","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","4 MEDALIST WAY, ROTONDA WEST FL 33947",
"09/19/2019","20190923405","Res Pool Heat Pump","Customer provided heat pump","Closed","303 PARAMARIBO ST, PUNTA GORDA FL 33983",
"09/19/2019","20190923390","Res Pool Heat Pump","install pool heat pump","Closed","61 LONG MEADOW LN, ROTONDA WEST FL 33947",
"09/19/2019","20190923365","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","51 MARINER LN, ROTONDA WEST FL 33947",
"09/19/2019","20190923363","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","11253 OCEANSPRAY BLVD, ENGLEWOOD FL 34224",
"09/18/2019","20190923289","Res Pool Heat Pump","Remove old pool heater and install new in the same place.","Closed","413 ALBATROSS RD, ROTONDA WEST FL 33947",
"09/18/2019","20190923286","Res Pool Heat Pump","Removing And Replacing Pool Heater","Closed","58 LONG MEADOW PL, ROTONDA WEST FL 33947",
"09/18/2019","20190923284","Res Pool Heat Pump","Remove old pool heater and install new in the same place.","Closed","23348 ALTMAN AVE, PORT CHARLOTTE FL 33980",
"09/17/2019","20190923220","Res Pool Heat Pump","INSTALL NEW HEAT PUMP","Closed","2927 RIVERSIDE DR, PUNTA GORDA FL 33950",
"09/17/2019","20190923219","Res Pool Heat Pump","INSTALL NEW HEAT PUMP","Closed","29184 PICADOR ST, PUNTA GORDA FL 33982",
"09/17/2019","20190923214","Res Pool Heat Pump","INSTALL NEW HEAT PUMP","Closed","3475 MELISSA CT, PORT CHARLOTTE FL 33980",
"09/17/2019","20190923156","Res Pool Heat Pump","INSTALLAION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","4557 COLLEEN ST, PORT CHARLOTTE FL 33952",
"09/16/2019","20190923106","Res Pool Heat Pump","INSTALL SWIMMING POOL HEAT PUMP","Closed","1848 NUREMBERG BLVD, PUNTA GORDA FL 33983",
"09/16/2019","20190923093","Res Pool Heat Pump","Customer provided heat pump","Closed","14048 HYDRANGEA AVE, PORT CHARLOTTE FL 33953",
"09/16/2019","20190923060","Res Pool Heat Pump","Switch out pool heat pump","Closed","214 STANHOPE ST, PORT CHARLOTTE FL 33954",
"09/16/2019","20190923053","Res Pool Heat Pump","Customer provided electric heat pump change out","Closed","5146 RILKE LN, PORT CHARLOTTE FL 33981",
"09/16/2019","20190923002","Res Pool Heat Pump","Replacement of heat pump","Closed","13372 GOLF POINTE DR, PORT CHARLOTTE FL 33953",
"09/15/2019","20190922985","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","13992 SAN DOMINGO BLVD, PORT CHARLOTTE FL 33981",
"09/13/2019","20190922889","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","83 BROADMOOR LN, ROTONDA WEST FL 33947",
"09/12/2019","20190922756","Res Pool Heat Pump","Pool Heat Pump","Closed","27406 TIERRA DEL FUEGO CIR, PUNTA GORDA FL 33983",
"09/11/2019","20190922695","Res Pool Heat Pump","INSTALL NEW POOL HEATER","Closed","7381 BANBURY TER, PORT CHARLOTTE FL 33981",
"09/11/2019","20190922640","Res Pool Heat Pump","replace existing pool heat pump and subcontract electrician","Closed","14 PINEHURST PL, ROTONDA WEST FL 33947",
"09/10/2019","20190922593","Res Pool Heat Pump","INSTALLING NEW POOL HEAT PUMP","Closed","6124 MEIGS LN, ENGLEWOOD FL 34224",
"09/10/2019","20190922571","Res Pool Heat Pump","Install pool pump heater.","Closed","189 WEST TARPON BLVD NW, PORT CHARLOTTE FL 33952",
"09/09/2019","20190922400","Res Pool Heat Pump","Customer provided heat pump","Closed","18655 MACGILL AVE, Port Charlotte FL 33948",
"09/06/2019","20190922268","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","8560 LAKESIDE DR, ENGLEWOOD FL 34224",
"09/05/2019","20190922215","Res Pool Heat Pump","Install New Pool Heat Pump","Closed","16 GOLFVIEW CT, ROTONDA WEST FL 33947",
"09/03/2019","20190921933","Res Pool Heat Pump","Customer provided electric heat pump","Closed","2162 COMO ST, PORT CHARLOTTE FL 33948",
"08/30/2019","20190821792","Res Pool Heat Pump","INSTALL HEAT PUMP","Closed","13578 MARTHA AVE, PORT CHARLOTTE FL 33981",
"08/30/2019","20190821773","Res Pool Heat Pump","INSTALL SWIMMING POOL HEAT PUMP","Closed","2336 PELLAM BLVD, PORT CHARLOTTE FL 33948",
"08/26/2019","20190821404","Res Pool Heat Pump","Pool heat pump","Closed","25318 TETHER LN, PUNTA GORDA FL 33983",
"08/23/2019","20190821293","Res Pool Heat Pump","Installation of pool heat pump plumbing only","Closed","132 MARINER LN, ROTONDA WEST FL 33947",
"08/21/2019","20190821080","Res Pool Heat Pump","POOL HEAT PUMP","Closed","22332 ELMIRA BLVD, PORT CHARLOTTE FL 33952",
"08/21/2019","20190821016","Res Pool Heat Pump","Installing New 135,000BTU Pool Heater And Running Electric For It","Closed","34 MARINER LN, ROTONDA WEST FL 33947",
"08/20/2019","20190820934","Res Pool Heat Pump","Electric heat pump installation","Closed","21290 COTTONWOOD AVE, PORT CHARLOTTE FL 33952",
"08/20/2019","20190820932","Res Pool Heat Pump","Electric heat pump installation","Closed","2178 CALCUTTA RD, PUNTA GORDA FL 33983",
"08/20/2019","20190820924","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","1499 NUREMBERG BLVD, PUNTA GORDA FL 33983",
"08/14/2019","20190820387","Res Pool Heat Pump","Customer provided electric heat pump","Closed","8401 TOPEKA CIR, PORT CHARLOTTE FL 33981",
"08/12/2019","20190820143","Res Pool Heat Pump","Pool Heat Pump","Closed","13733 LAKE POINT CT, PORT CHARLOTTE FL 33953",
"08/09/2019","20190820055","Res Pool Heat Pump","POOL HEAT PUMP REPLACEMENT","Closed","26085 DOLMAN CT, PUNTA GORDA FL 33983",
"08/06/2019","20190819674","Res Pool Heat Pump","Electric heat pump change out","Closed","4682 ARLINGTON DR, PLACIDA FL 33946",
"08/02/2019","20190819458","Res Pool Heat Pump","Customer provided electric heat pump.Same for same","Closed","7017 SOUTH LAKE DR, ENGLEWOOD FL 34224",
"08/01/2019","20190819356","Res Pool Heat Pump","Installation of Pool Heat Pump.  Plumbing only","Closed","23330 JUDGE AVE, PORT CHARLOTTE FL 33980",
"07/29/2019","20190719008","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","25529 AYSEN DR, PUNTA GORDA FL 33983",
"07/22/2019","20190718308","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","2917 PALM DR, PUNTA GORDA FL 33950",
"07/22/2019","20190718257","Res Pool Heat Pump","Customer provided electric heat pump","Closed","18275 MONMOUTH AVE, PORT CHARLOTTE FL 33948",
"07/22/2019","20190718255","Res Pool Heat Pump","Home owner provided electric heat pump","Closed","141 WHITE MARSH LN, ROTONDA WEST FL 33947",
"07/22/2019","20190718253","Res Pool Heat Pump","Electric heat pump","Closed","58 MARKER RD, ROTONDA WEST FL 33947",
"07/17/2019","20190717906","Res Pool Heat Pump","Installation of pool heat pump plumbing only","Closed","8136 WILTSHIRE DR, PORT CHARLOTTE FL 33981",
"07/16/2019","20190717850","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","8609 CALUMET BLVD, PORT CHARLOTTE FL 33981",
"07/15/2019","20190717626","Res Pool Heat Pump","Customer provided electric heat pump","Closed","2379 BREMEN CT, PUNTA GORDA FL 33983",
