"File Date","Record Number","Record Type","Description","Address","Status",
"01/10/2014","BIP14-000277","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","187 WAYNE AVE, ALAMO CA 945072450","Finaled",
"01/02/2014","BIP14-000048","Building/Residential/P/Pool","INSTALL NEW INGROUND SWIMMING POOL AND LAWN","2210 CREEKVIEW PL, DANVILLE CA 945064703","Finaled",
"12/30/2013","BIP13-010874","Building/Residential/P/Pool","NEW SWIMMING POOL AND SPA","11 TIFFIN CT, CLAYTON CA 945171347","Finaled",
"12/23/2013","BIP13-010781","Building/Residential/P/Pool","POOL PER PLANS","1088 VIA ROBLE, LAFAYETTE CA 945492925","Expired",
"12/20/2013","BIP13-010750","Building/Residential/P/Pool","DEMO EXISTING POOL AND BUILD NEW POOL IN SAME PLACE","3707 ROSE CT, LAFAYETTE CA 945493030","Cancelled",
"12/18/2013","BIP13-010652","Building/Residential/P/Pool","REMODEL POOL AND ADD SPA","1671 VIA ROMERO, ALAMO CA 945071536","Finaled",
"12/12/2013","BIP13-010469","Building/Residential/P/Pool","MINOR  POOL REMODEL: REPLASTER, NEW COPING AND TILE.  AND NEW GAS AND ELECTRIC FOR 3' HIGH BBQ1/13/14 REVISION:  REPLACE PUMP AND HEATER**** NTC -- RF13-00707 ****","2009 RELIEZ VALLEY RD, LAFAYETTE CA 945491803","Expired",
"12/10/2013","BIP13-010398","Building/Residential/P/Pool","POOL REMODEL - PLASTER, TILE, COPING, EQUIPMENT","22 SANTA LUCIA, ORINDA CA 945631731","Finaled",
"12/10/2013","BIP13-010380","Building/Residential/P/Pool","INGROUND SPA AND GAS FIREPIT","5399 BLACKHAWK DR, DANVILLE CA 945066002","Finaled",
"12/05/2013","BIP13-010270","Building/Residential/P/Pool","POOL REMODEL - REPLASTER, RETILE, COPING, PLUMBING AND ELECTRICAL","227 ACACIA LN, ALAMO CA 94507","Finaled",
"12/05/2013","BIP13-010264","Building/Residential/P/Pool","TO COMPLETE BI912-008201 NEW POOL IN REAR YARD","3991 HAPPY VALLEY RD, LAFAYETTE CA 945492423","Finaled",
"12/03/2013","BIP13-010214","Building/Residential/P/Pool","TO COMPLETE 396037 INGROUND POOL WITH WATERFALL ON GRADE","153 SMITH RD, ALAMO CA 945072738","Finaled",
"12/03/2013","BIP13-010198","Building/Residential/P/Pool","REMODEL POOL & SPA- REPLACE TILE, BONDING GRID & DRAINS, REPLASTER POOL AND SPA","35 TODD CT, ALAMO CA 945072888","Finaled",
"12/02/2013","BIP13-010151","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA*** MASTER PLAN -- # PRJ11-00024 ***","1093 YORKSHIRE PL, DANVILLE CA 945061270","Finaled",
"11/26/2013","BIP13-010073","Building/Residential/P/Pool","GU;NITE SPA PER PLANS","3307 LAS HUERTAS RD, LAFAYETTE CA 94549","Expired",
"11/25/2013","BIP13-010043","Building/Residential/P/Pool","NEW POOL AND SPA","2977 DELTA RD, BRENTWOOD CA 945133915","Expired",
"11/25/2013","BIP13-010033","Building/Residential/P/Pool","GUNITE SPA","2540 CABALLO RANCHERO DR, DIABLO CA 94528","Finaled",
"11/21/2013","BIP13-009968","Building/Residential/P/Pool","POOL REMODELGAS LINE TO FIRE PIT AND FIRE PLACE ALL EXISTING","5 DONALD DR, ORINDA CA 945633646","Finaled",
"11/12/2013","BIP13-009672","Building/Residential/P/Pool","POOL PER PLANS","108 BEAR RIDGE TRAIL, ORINDA CA 945631022","Expired",
"11/12/2013","BIP13-009635","Building/Residential/P/Pool","POOL PER PLANS","3307 LAS HUERTAS RD, LAFAYETTE CA 94549","Expired",
"11/08/2013","BIP13-009600","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA12-19-13/BBQ ISLAND NOT PART OF THIS PERMIT/FOSTER,PLNGLESS THAN 700 SQ FT OF NEW IMPERVIOUS SURFACE ON FLAT LOT/JAK-NB","2395 WARREN RD, WALNUT CREEK CA 945951216","Finaled",
"11/06/2013","BIP13-009535","Building/Residential/P/Pool","NEW TILE AND PLASTER IN EXISTNG GUNITE POOL AND SPA.","360 RED MAPLE DR, DANVILLE CA 945064633","Finaled",
"11/05/2013","BIP13-009476","Building/Residential/P/Pool","REPLASTER EXISTING POOL","119 BUNCE MEADOWS DR, ALAMO CA 945071306","Finaled",
"11/04/2013","BIP13-009433","Building/Residential/P/Pool","POOL & SPA REMODEL- REPLASTER, TILE, COPING, PUMP FILTER & HEATER","612 STAGE COACH CT, LAFAYETTE CA 945491815","Finaled",
"10/31/2013","BIP13-009339","Building/Residential/P/Pool","SWIMMING POOL REMODEL","3365 BLACKHAWK MEADOW DR, DANVILLE CA 945065859","Expired",
"10/30/2013","BIP13-009306","Building/Residential/P/Pool","REMODEL EXISTING POOL AND ADD A SPA","16 ESSEX CT, ALAMO CA 945072205","Finaled",
"10/29/2013","BIP13-009241","Building/Residential/P/Pool","POOL REMODEL, PLUMBING, ELECTRIC, NEW TILE, PLASTER","223 ST PAUL DR, ALAMO CA 945071626","Finaled",
"10/28/2013","BIP13-009134","Building/Residential/P/Pool","NEW POOL","61 ROSEWOOD LN, DANVILLE CA 945062187","Finaled",
"10/25/2013","BIP13-009116","Building/Residential/P/Pool","NEW SWIMMING POOL","3731 DEER TRAIL LN, DANVILLE CA 94506","Finaled",
"10/25/2013","BIP13-009107","Building/Residential/P/Pool","POOL REMODEL, MOVE EQUIPMENT TO NEW LOCATION, RUNGASLINE FROM OLD EQUIP. TO NEW, NEW LIGHTS, NEW PLUMBING, NEW TILE COPING, INTERIOR FINISH.","24 CUMORAH LN, ALAMO CA 945072745","Finaled",
"10/22/2013","BIP13-008989","Building/Residential/P/Pool","NEW POOL IN REAR YARD NOT HEATED","3012 CASTLE ROCK LOOP, DISCOVERY BAY CA 945051857","Finaled",
"10/21/2013","BIP13-008974","Building/Residential/P/Pool","REMODEL INDOOR POOL- REPLASTER AND DECKING","2210 CANYON OAK LN, DANVILLE CA 945062014","Finaled",
"10/17/2013","BIP13-008911","Building/Residential/P/Pool","POOL REMODEL WITH SLIGHT SHAPE CHANGE AND SPA RELOCATION","110 DEER RIDGE PL, DANVILLE CA 945066065","Finaled",
"10/16/2013","BIP13-008854","Building/Residential/P/Pool","POOL AND SPA","3636 MOSSWOOD DR, LAFAYETTE CA 945493510","Finaled",
"10/14/2013","BIP13-008772","Building/Residential/P/Pool","SWIMMING POOL AND SPA. INCLUDEGAS STUBOUT FO FIREPIT , PATIO HEATERS AND BBQ.1-13-14 - REVISION TO INCLUDE MORE GAS STUB OUTS PER PLANS11/7/13 - STRUCTURAL REVISION LETTER SUBMITTED//MB","120 LAURA WAY, ORINDA CA 945633645","Finaled",
"10/11/2013","BIP13-008744","Building/Residential/P/Pool","TO COMPLETE 340496 BACKYARD SWIMMING POOL INFINITY EDGE","165 TWIN PEAKS DR, WALNUT CREEK CA 945951728","Finaled",
"10/09/2013","BIP13-008647","Building/Residential/P/Pool","POOL REMODEL, COPING, TILE, REPLASTER, REPLACE PUMP AND POOL LIGHT, REMOVE AND REPLACE CONCRETE AROUND POOL.","906 IRENE LN, LAFAYETTE CA 945494808","Finaled",
"10/09/2013","BIP13-008626","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","80 LARK PL, ALAMO CA 945071867","Finaled",
"10/07/2013","BIP13-008540","Building/Residential/P/Pool","SWIMMING POOL AND SPA","346 CANTERBURY CT, ALAMO CA 945071748","Expired",
"10/07/2013","BIP13-008539","Building/Residential/P/Pool","SWIMMING POOL AND SPA  PER PLAN","2631 DANVILLE BLVD, ALAMO CA 945071117","Finaled",
"10/07/2013","BIP13-008531","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","4124 HAPPY VALLEY RD, LAFAYETTE CA 945492411","Finaled",
"10/03/2013","BIP13-008471","Building/Residential/P/Pool","REPLACE EXISTING POOL, NEW SHAPE","20 INA CT, ALAMO CA 945071316","Finaled",
"10/03/2013","BIP13-008466","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL (non-heated)","121 ECHO PL, DISCOVERY BAY CA 945052308","Finaled",
"10/01/2013","BIP13-008380","Building/Residential/P/Pool","TO COMPLETE P11-006857 NEW INGROUND GUINTE SPA","3156 GLORIA TER, LAFAYETTE CA 945492003","Expired-NPI",
"09/30/2013","BIP13-008306","Building/Residential/P/Pool","NEW GUNITE POOL AND SPA","2365 ROUNDHILL DR, ALAMO CA 945072216","Expired",
"09/24/2013","BIP13-008152","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL (NON-HEATED)","1051 STONE VALLEY RD, ALAMO CA 945072055","Finaled",
"09/24/2013","BIP13-008131","Building/Residential/P/Pool","POOL REMODEL - NEW TILE AND PLASTER.  REWORK EQUIPMENT PAD PER PLANS","387 CAMINO SOBRANTE, ORINDA CA 945631847","Expired",
"09/23/2013","BIP13-008082","Building/Residential/P/Pool","NEW HEATED POOL AND POOL EQUIPMENT ROOM WHICH IS INTEGRAL WITH THE POOL.  PLAN SHEETS SP1.0 AND 1.1 ARE IN THE PLAN SET FOR PERMIT BIR13-008080","5 MONTEREY TER, ORINDA CA 94563","Finaled",
"09/23/2013","BIP13-008079","Building/Residential/P/Pool","REMOVE AND REPLACE TILE AND COPING,  REPLACE PLUMBING, NEW ELECTRICAL RELOCATE EQUIPMENT.","3936 LOS ARABIS DR, LAFAYETTE CA 945492834","Finaled",
"09/16/2013","BIP13-007847","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL (HEATED, <500sf, NO DECKING)","4275 QUAIL RUN PL, DANVILLE CA 945065851","Finaled",
"09/12/2013","BIP13-007797","Building/Residential/P/Pool","REMODEL POOL - INSTALL NEW CONCRETE, INSTALL NEW PLUMBING, TILE, COPING, PEBBLETEC, EQUIPMENT","11 BLADE CT, WALNUT CREEK CA 945951203","Finaled",
"09/10/2013","BIP13-007718","Building/Residential/P/Pool","Pool/spa and gas line for fire pit","124 CARDINAL LN, DISCOVERY BAY CA 945051811","Finaled",
"09/06/2013","BIP13-007605","Building/Residential/P/Pool","IN GROUND GUNITE POOL AND SPA.","4985 CONCORD BLVD, CONCORD CA 945211453","Finaled",
"09/06/2013","BIP13-007604","Building/Residential/P/Pool","IN GROUND GUNITE POOL / SPA AND PLUMBING & ELECTRICAL FOR 12"" FOUNTAIN","252 LIVORNA HEIGHTS RD, ALAMO CA 945071325","Finaled",
"09/04/2013","BIP13-007534","Building/Residential/P/Pool","NEW POOL AND SPA** 11-26-2013 -- REVISION TO ADD GAS FOR FIREPIT AND BBQ -- BDB **","238 OVERHILL RD, ORINDA CA 945633227","Finaled",
"09/04/2013","BIP13-007505","Building/Residential/P/Pool","NEW IN GROUND SWIMMING POOL AND SPA WITH AUTOMATIC COVER.","615 CROFTON CT, LAFAYETTE CA 945495516","Finaled",
"09/03/2013","BIP13-007499","Building/Residential/P/Pool","POOL REMODEL, NEW STEPS, NEW TILE, NEW COPING, NEW PLUMBING, NEW ELECTRICAL, NEW DECKING PER CONTRACTOR TOTAL IMPERVIOUS SURFACE INCLUDING POOL IS UNDER 600 SQ FEET.","1744 EL NIDO, DIABLO CA 94528","Finaled",
"09/03/2013","BIP13-007477","Building/Residential/P/Pool","POOL PER PLANS    *NOTE:  NO PAVING TO OCCUR AROUND POOL UNLESS DRAINAGE PERMIT HAS BEEN APPROVED","118 DIABLO VIEW RD, ORINDA CA 945631527","Finaled",
"08/28/2013","BIP13-007350","Building/Residential/P/Pool","RESURFACE POOL.  INSTALL NEW WATER LINE TILE,  COPING, AND CHANNEL DRAIN.  REMOVE HOT TUB AND FILL SPA PIT WITH ROCK BASE AND FILL WITH CONCRETE.  POUR CONCRETE SLAB","21 TIANA TER, LAFAYETTE CA 945491953","Finaled",
"08/28/2013","BIP13-007349","Building/Residential/P/Pool","RESURFACE POOL.  INSTALL WATERLINE TILE AND COPING.  LED POOL LIGHT AND DRAIN COVERS.","3894 LOS ARABIS DR, LAFAYETTE CA 945492947","Finaled",
"08/27/2013","BIP13-007247","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA** MASTER PLAN -- # PRJ11-00024 **","10 ORINDA VIEW RD, ORINDA CA 945631233","Expired",
"08/27/2013","BIP13-007238","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL (NON-HEATED),  TO INCLUDE MISC ELECTRICAL FOR OUTDOOR LIGHTS.","1671 WILDE DR, DISCOVERY BAY CA 945052655","Finaled",
"08/26/2013","BIP13-007226","Building/Residential/P/Pool","ADD SPA AND REMODEL EXISTING POOL9-9-2013 -- REVISION TO SETBACKS -- BDB","260 LA SERENA AVE, ALAMO CA 945072150","Finaled",
"08/26/2013","BIP13-007219","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA** MASTER PLAN # PRJ11-00050 **","5648 EVOLENE ST, DANVILLE CA 94526","Finaled",
"08/26/2013","BIP13-007208","Building/Residential/P/Pool","POOL REMODEL:  REMOVE SPA, NEW PLASTER, TILE, COPING, DECKING2/17/15 - RENEW PERMIT AT 50% RETAMPED PLANS FOR FIELD","1070 SCOTS LN, WALNUT CREEK CA 945965457","Finaled",
"08/20/2013","BIP13-007042","Building/Residential/P/Pool","NEW POOL","5203 BENGALI ST, DANVILLE CA 94526","Finaled",
"08/19/2013","BIP13-006992","Building/Residential/P/Pool","NEW SWIMMING POOL.","5134 BLACKHAWK DR, DANVILLE CA 945064569","Finaled",
"08/15/2013","BIP13-006910","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","2697 CABALLO RANCHERO DR, DIABLO CA 94528","Finaled",
"08/14/2013","BIP13-006903","Building/Residential/P/Pool","POOL REMODEL:  REMOVE FIBERGLASS COATING, ADD NEW SPA TO EXISTING POOL, INSTALL SHALLOW END BENCH, NEW EQUIPMENT, REPLUMB POOL AND SPA, NEW SPA LIGHT, RUN NEW GAS LINE FOR SPA HEATER, REPLASTER.","321 LIKELY CT, ALAMO CA 945071408","Expired",
"08/14/2013","BIP13-006882","Building/Residential/P/Pool","REMODEL EXISTING POOL AND ADD NEW SPA OUTSIDE EXISTING FOOTPRINT PER PLANS","3448 BLACK HAWK RD, LAFAYETTE CA 945492348","Expired",
"08/14/2013","BIP13-006870","Building/Residential/P/Pool","POOL REMODEL","18 KIRK CT, ALAMO CA 945072438","Finaled",
"08/13/2013","BIP13-006847","Building/Residential/P/Pool","NEW SWIMMING POOL AND SPA.** entrance to property is (21 Winfield Ln) **","140 CASTLE HILL RANCH RD, WALNUT CREEK CA 945952653","Finaled",
"08/12/2013","BIP13-006818","Building/Residential/P/Pool","REMOVE EXISTING POOL AND INSTALL NEW 17'X36' POOL.  REPLACE CONCRETE PATIO","4032 HAPPY VALLEY RD, LAFAYETTE CA 945492409","Finaled",
"08/12/2013","BIP13-006807","Building/Residential/P/Pool","INGROUND POOL WITH CONCRETE DECKING 3' AROUND POOL","6383 CRYSTAL SPRING CIR, DISCOVERY BAY CA 945052627","Finaled",
"08/09/2013","BIP13-006783","Building/Residential/P/Pool","NEW SWIMMING POOL & SPA","72 MC CONNELL LN, WALNUT CREEK CA 945965832","Expired",
"08/07/2013","BIP13-006642","Building/Residential/P/Pool","REPLASTER POOL PER PLANS","230 DORCHESTER LN, ALAMO CA 945071756","Finaled",
"08/06/2013","BIP13-006613","Building/Residential/P/Pool","REMODEL EXISTING POOL AND ADD SPA PER PLANS","943 DOUGLAS CT, CLAYTON CA 945171307","Finaled",
"08/06/2013","BIP13-006608","Building/Residential/P/Pool","RECONFIGURE AND REMODEL EXISTING POOL","3707 ROSE CT, LAFAYETTE CA 945493030","Finaled",
"08/05/2013","BIP13-006569","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","608 DICKINSON CT, DISCOVERY BAY CA 945052661","Finaled",
"08/05/2013","BIP13-006561","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND GAS LINE FOR FIREPIT & BBQ","200 CHATHAM TER, DANVILLE CA 945066242","Finaled",
"07/29/2013","BIP13-006327","Building/Residential/P/Pool","NEW SWIMMING POOL** 8-22-2013 -- REVISION TO ADD (2) GAS STUBOUTS FOR FUTURE FIREPITS. -- BDB  *****SEPARATE PERMIT REQ'D FOR HOOKUP OF STUBOUTS*****","5880 BALFOUR RD, BRENTWOOD CA 945134100","Finaled",
"07/25/2013","BIP13-006248","Building/Residential/P/Pool","NEW POOL AND SPA.","3133 WITHERS AVE, LAFAYETTE CA 945492019","Finaled",
"07/25/2013","BIP13-006244","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL (NON-HEATED)","2473 WAYFARER CT, DISCOVERY BAY CA 945051427","Finaled",
"07/24/2013","BIP13-006188","Building/Residential/P/Pool","NEW INGROUND GUNITE SPA","20 GRAN VIA, ALAMO CA 945071505","Withdrawn",
"07/24/2013","BIP13-006187","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","20 GRAN VIA, ALAMO CA 945071505","Finaled",
"07/24/2013","BIP13-006184","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","135 ALAMO SPRINGS DR, ALAMO CA 945072060","Finaled",
"07/24/2013","BIP13-006164","Building/Residential/P/Pool","NEW SWIMMING POOL.","550 KEATS CT, DISCOVERY BAY CA 945052637","Finaled",
"07/23/2013","BIP13-006156","Building/Residential/P/Pool","NEW INGROUND POOL IN REAR YARD (NOT HEATED) - NO CONCRETE - MASTER PLAN 080004","1154 GLEN RD, LAFAYETTE CA 945493012","Finaled",
"07/23/2013","BIP13-006141","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL (HEATED), WITH GAS FOR BBQ","31 SHANDELIN LN, ALAMO CA 945072800","Finaled",
"07/17/2013","BIP13-005929","Building/Residential/P/Pool","NEW GUNITE SWIMMING POOL AND SPA","1590 RANCHO DEL HAMBRE, LAFAYETTE CA 945492316","Cancelled",
"07/17/2013","BIP13-005922","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA, AND GAS FOR FIREPIT** MASTER PLAN -- PRJ11-","211 TIBURON CT, WALNUT CREEK CA 945973437","Finaled",
"07/16/2013","BIP13-005918","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA WITH CONCRETE SURROUNDING DECK**MASTER PLAN -- PRJ11-00050**","165 LA SONOMA WAY, ALAMO CA 945072129","Expired",
"07/16/2013","BIP13-005881","Building/Residential/P/Pool","NEW POOL AND 6 FOOT HIGH WATERFALL","5643 ARCADIA CIR, DISCOVERY BAY CA 945052614","Withdrawn",
"07/15/2013","BIP13-005877","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","5224 BENGALI ST, DANVILLE CA 94526","Finaled",
"07/12/2013","BIP13-005808","Building/Residential/P/Pool","SWIMMING POOL REMODEL: REPLASTER, NEW TILE & COPING, NEW CONCRETE AROUND POOL AND MOVE EQUIPMENT.CODE ENFORCEMENT CASE: BIRF13-00336","41 PHEASANT RUN TER, DANVILLE CA 945065875","Cancelled",
"07/12/2013","BIP13-005807","Building/Residential/P/Pool","SWIMMING POOL REMODEL: REPLASTER, NEW TILE & COPING, NEW CONCRETE AROUND POOL, MOVE EQUIPMENT WITH NEW GAS AND ELEC. LINE.10/3/2013- RUN UNDERGROUND GAS LINES FOR FUTURE PORTABLE BBQ, FREE STANDING BACKYARD HEATER AND GAS FIRE PIT/JAKCODE ENFORCEMENT CASE: BIRF13-00336","41 PHEASANT RUN TER, DANVILLE CA 945065875","Finaled",
"07/10/2013","BIP13-005720","Building/Residential/P/Pool","SWIMMING POOL (HEATED) WITH GAS FOR FIREPIT** MASTER PLAN -- #  PRJ11-00052 **","3189 GRIFFON W ST, DANVILLE CA 94526","Finaled",
"07/09/2013","BIP13-005662","Building/Residential/P/Pool","POOL REMODEL: REMOVE OLD PLASTER AND REDO, REMOVE AND REPLACE NEW EQUIPMENT","51 LAS PALOMAS, ORINDA CA 945631915","Finaled",
"07/08/2013","BIP13-005624","Building/Residential/P/Pool","POOL REMODEL, COSMETIC ONLY","2369 CABALLO RANCHERO DR, DIABLO CA 945280427","Finaled",
"07/05/2013","BIP13-005601","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","1562 ALAMO WAY, ALAMO CA 945071503","Finaled",
"07/03/2013","BIP13-005566","Building/Residential/P/Pool","POOL DEMOLITION","659 IRONBARK CIR, ORINDA CA 945632410","Withdrawn",
"07/02/2013","BIP13-005536","Building/Residential/P/Pool","NEW POOL, SPA AND EQUIPMENT SCREEN WALL","3898 HAPPY VALLEY RD, LAFAYETTE CA 945492427","Finaled",
"07/02/2013","BIP13-005520","Building/Residential/P/Pool","INSTALL INGROUND SPA AND A GAS LINE FOR FIRE PIT","52 LIVE OAK LN, DANVILLE CA 945062140","Finaled",
"07/01/2013","BIP13-005448","Building/Residential/P/Pool","POOL REMODEL- NEW PLASTER, TILE, COPING, DECKING, BENCH, EQUIPMENT AND ADD A SPA","1577 RIDGEWOOD RD, ALAMO CA 945071065","Finaled",
"07/01/2013","BIP13-005447","Building/Residential/P/Pool","POOL REMODEL-NEW PLASTER, TILE, COPING, DECKING, FILTER AND ADD BENCH","40 VIRGINIA CT, WALNUT CREEK CA 945965864","Finaled",
"07/01/2013","BIP13-005434","Building/Residential/P/Pool","POOL PER PLANS.  SEPARATE PERMIT AND PLAN DETAILS REQUIRED FOR STRUCTURAL SLAB, FIREPLACE AND RETAINING WALLS","4141 CANYON RD, LAFAYETTE CA 945492705","Finaled",
"06/28/2013","BIP13-005426","Building/Residential/P/Pool","TO COMPLETE PERMIT BIP400050 - INSTALLATION OF FIBERGLASS POOL","18 MEADOW PARK CT, ORINDA CA 945633245","Finaled",
"06/28/2013","BIP13-005396","Building/Residential/P/Pool","POOL PER PLANS","874 BIRDHAVEN CT, LAFAYETTE CA 945495129","Expired",
"06/26/2013","BIP13-005341","Building/Residential/P/Pool","REPLASTER POOL","11 VISTA DEL MAR, ORINDA CA 945631732","Finaled",
"06/24/2013","BIP13-005233","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","38 VALLEY VIEW RD, ORINDA CA 945631404","Finaled",
"06/24/2013","BIP13-005232","Building/Residential/P/Pool","REMODEL EXISTING POOL, ADD SPA IN EXISTING POOL FOOTPRINT.  PER PLANS.","3345 HELEN LN, LAFAYETTE CA 945495421","Finaled",
"06/24/2013","BIP13-005231","Building/Residential/P/Pool","REMODEL EXISTING POOL AND SPA:  NEW PLASTER, TILE, COPING AND ADD FIREPIT","65 WHITE PINE LN, DANVILLE CA 945064533","Finaled",
"06/21/2013","BIP13-005198","Building/Residential/P/Pool","TO BUILD A SWIMMING POL AND SPA.","370 GOLDEN GRASS DR, ALAMO CA 94507","Finaled",
"06/18/2013","BIP13-005002","Building/Residential/P/Pool","REMODEL EXISTING POOL / SPA:  NEW PLASTER, TILE, COPING, EQUIPMENT, ADD SHELF IN POOL AND REPLACE DECKING.  TO INCLUDE GAS FOR FIREPIT AND PRE-FAB BBQ.","110 DON CIR, WALNUT CREEK CA 945952639","Finaled",
"06/18/2013","BIP13-004982","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","318 MASSONI CT, ALAMO CA 945072167","Finaled",
"06/17/2013","BIP13-004916","Building/Residential/P/Pool","RELOCATE POOL AND SPA UPGRADE POOL EQUIPMENT","1223 UPPER HAPPY VALLEY RD, LAFAYETTE CA 945492724","Finaled",
"06/10/2013","BIP13-004648","Building/Residential/P/Pool","NEW SWIMMING POOL AND SPA.","3370 MC GRAW LN, LAFAYETTE CA 945492314","Expired",
"06/10/2013","BIP13-004639","Building/Residential/P/Pool","POOL REMODEL PER PLAN","732 BLUE SPRUCE DR, DANVILLE CA 945064525","Finaled",
"06/07/2013","BIP13-004611","Building/Residential/P/Pool","REMODEL POOL AND ADD SPA WITHIN EXISTING POOL.  REPLACE SKIMMER, PLASTER, TILE AND LIGHT PER PLANS","54 SAN PABLO CT, MORAGA CA 945562728","Finaled",
"06/06/2013","BIP13-004559","Building/Residential/P/Pool","NEW POOL AND SPA","11 HONEY HILL RD, ORINDA CA 945631511","Expired",
"06/05/2013","BIP13-004525","Building/Residential/P/Pool","NEW POOL AND SPA.","5611 TROON CT, DISCOVERY BAY CA 945059299","Expired",
"06/04/2013","BIP13-004493","Building/Residential/P/Pool","POOL REMODEL:  REMOVE LINER POOL AND INSTALL NEW UNHEATED GUNITE POOL, SAME LOCATION, NO INCREASE IN SIZE OR DEPTH.","1556 ARBUTUS DR, WALNUT CREEK CA 945951745","Finaled",
"05/31/2013","BIP13-004437","Building/Residential/P/Pool","NEW INGROUD GUNITE POOL AND SPA","1 MILLICAN CT, MARTINEZ CA 94553","Finaled",
"05/30/2013","BIP13-004421","Building/Residential/P/Pool","NEW POOL AND SPA","20 ZANDER DR, ORINDA CA 945633625","Finaled",
"05/30/2013","BIP13-004378","Building/Residential/P/Pool","SPA","345 LA CASA VIA, WALNUT CREEK CA 945984842","Finaled",
"05/30/2013","BIP13-004375","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND GAS FIREPIT","345 LA CASA VIA, WALNUT CREEK CA 945984842","Finaled",
